id,name,university,domain,depts,field,url
23919,David Zhu,Michigan State University,msu.edu,Neuroscience</li><li>Neurobiology</li><li>Neuroscience and Cognitive Science</li><li>Neurobiology and Behavior</li><li>Computational Neuroscience</li><li>Cell and Neurobiology,Neuroscience and Neurobiology,https://www.msu.edu/~zhuda/
39989,Akin Ecer,Purdue University,purdue.edu,Mechanical Engineering</li><li>Mechanical and Aerospace Engineering</li><li>Engineering Sciences (Mechanical Engineering)</li><li>Mechanical Engineering and Materials Science</li><li>Mechanical and Aeronautical Engineering</li><li>Mechanical Science and Engineering</li><li>Mechanical Engineering and Applied Mechanics</li><li>Engineering Mechanics</li><li>Theoretical and Applied Mechanics</li><li>Engineering Sciences (Applied Mechanics),Mechanical Engineering,http://docs.lib.purdue.edu/dissertations/AAI9420891/
32285,Jon Eguia,New York University,nyu.edu,Political Science</li><li>Politics</li><li>Government and Politics</li><li>Government</li><li>International Relations</li><li>Political Economy and Public Policy</li><li>Political Science and International Affairs</li><li>Political Economy and Government</li><li>International Relations and Public Administration,Political Science,http://www.nyu.edu/search.html?search=Jon%20Eguia
25096,Shantanu Chakrabartty,Michigan State University,msu.edu,"Electrical Engineering</li><li>Electrical Engineering and Computer Sciences</li><li>Electrical Engineering (Communication Theory and Systems)</li><li>Electrical Engineering (Electronic Circuits and Systems)</li><li>Electrical Engineering (Signal and Image Processing)</li><li>Electrical Engineering (Photonics)</li><li>Electrical and Computer Engineering</li><li>Computer Engineering</li><li>Electrical Engineering (Applied Physics)</li><li>Electrical and Systems Engineering</li><li>Electrical Engineering (Electrical Circuits and Systems)</li><li>Electrical Engineering (VLSI Design)</li><li>Electrical Engineering (Intelligent Systems, Robotics and Controls)",Electrical and Computer Engineering,http://scholars.opb.msu.edu/expert.asp?u_id=519
46529,Jana Milford,University of Colorado Boulder,colorado.edu,Mechanical Engineering</li><li>Mechanical and Aerospace Engineering</li><li>Engineering Sciences (Mechanical Engineering)</li><li>Mechanical Engineering and Materials Science</li><li>Mechanical and Aeronautical Engineering</li><li>Mechanical Science and Engineering</li><li>Mechanical Engineering and Applied Mechanics</li><li>Engineering Mechanics</li><li>Theoretical and Applied Mechanics</li><li>Engineering Sciences (Applied Mechanics),Mechanical Engineering,http://sciencepolicy.colorado.edu/about_us/meet_us/jana_milford/
2396,Jeff Burgess,University of Arizona,arizona.edu,Mining Geological and Geophysical Engineering,Mining Engineering,https://www.publichealth.arizona.edu/directory/jeff-burgess
42902,William Oakes,Purdue University,purdue.edu,Engineering Education,Engineering Education,https://engineering.purdue.edu/Engr/People/ptProfile?resource_id=4194
12475,Scott Soderling,Duke University,duke.edu,Cell and Molecular Biology</li><li>Cancer Biology</li><li>Cell and Developmental Biology</li><li>Cell Biology and Molecular Genetics</li><li>Cell Biology</li><li>Cellular and Molecular Biology</li><li>Cell and Molecular Physiology</li><li>Anatomy and Cell Biology</li><li>Developmental Biology</li><li>Cell Biology and Anatomy,Cell and Developmental Biology,http://cmb.duke.edu/research/faculty/scott-soderling
1436,Stuart Lindsay,Arizona State University,asu.edu,"Physics</li><li>Physics and Astronomy</li><li>Physics (Biophysics)</li><li>Plasma Physics</li><li>Applied Physics</li><li>Applied and Engineering Physics</li><li>Physics-Biophysics</li><li>Physics, Nuclear",Physics,http://sms.asu.edu/faculty/s_lindsay.asp
66569,Jon Mckenzie,University of Wisconsin Madison,wisc.edu,"English Language and Literature</li><li>Literature</li><li>Language, Reading and Culture</li><li>Languages and Cultures</li><li>Literature and Creative Writing</li><li>English</li><li>English and American Indian Studies</li><li>Language, Literacy and Culture</li><li>Literature in English",English Language and Literature,http://www.english.wisc.edu/faculty-mckenzie.htm
61825,Lorenzo C Venuti,University of Southern California,usc.edu,"Physics</li><li>Physics and Astronomy</li><li>Physics (Biophysics)</li><li>Plasma Physics</li><li>Applied Physics</li><li>Applied and Engineering Physics</li><li>Physics-Biophysics</li><li>Physics, Nuclear",Physics,http://dornsife.usc.edu/cf/phys/faculty_display.cfm?person_ID=1038670
5722,Alan Berger,City University of New York,cuny.edu,Philosophy</li><li>Logic and the Methodology of Science</li><li>Philosophy (Science Studies)</li><li>Philosophy and Cognitive Science</li><li>Philosophy in Chemical Engineering</li><li>Philosophy and Economics,Philosophy,http://www.csi.cuny.edu/faculty/index.htm
61534,James E M Ii,University of Southern California,usc.edu,Industrial Engineering</li><li>Industrial and Systems Engineering</li><li>Industrial Engineering and Management Sciences</li><li>Industrial and Manufacturing Systems Engineering</li><li>Industrial Engineering and Operations Research</li><li>Reliability Engineering</li><li>Systems and Industrial Engineering</li><li>Industrial and Manufacturing Engineering</li><li>Packaging</li><li>Engineering Sciences and Computational Science,"Operations Research, Systems Engineering and Industrial Engineering",http://ise.usc.edu/directory/james_moore.htm
61450,Hamid Nazerzadeh,University of Southern California,usc.edu,"Applied Management and Decision Sciences</li><li>Business Administration</li><li>Business</li><li>Management</li><li>Administration, Leadership and Technology</li><li>Managerial Economics and Strategy</li><li>Management and Organizations</li><li>Operations Research</li><li>Operations and Information Management</li><li>Operations Research and Financial Engineering","Business Administration, Management, and Operations",http://www-bcf.usc.edu/~nazerzad/
35905,John L Volakis,Ohio State University,osu.edu OR site:ohio-state.edu,"Electrical Engineering</li><li>Electrical Engineering and Computer Sciences</li><li>Electrical Engineering (Communication Theory and Systems)</li><li>Electrical Engineering (Electronic Circuits and Systems)</li><li>Electrical Engineering (Signal and Image Processing)</li><li>Electrical Engineering (Photonics)</li><li>Electrical and Computer Engineering</li><li>Computer Engineering</li><li>Electrical Engineering (Applied Physics)</li><li>Electrical and Systems Engineering</li><li>Electrical Engineering (Electrical Circuits and Systems)</li><li>Electrical Engineering (VLSI Design)</li><li>Electrical Engineering (Intelligent Systems, Robotics and Controls)",Electrical and Computer Engineering,http://esl.eng.ohio-state.edu/~volakis/
43704,Martin C Mahoney,State University of New York Buffalo,buffalo.edu,Basic Medical Science</li><li>Medical Physics</li><li>Molecular Pathology</li><li>Center for Neural Science</li><li>Medical Pharmacology</li><li>Basic Medical Sciences</li><li>Medical Neurobiology</li><li>Medical Science</li><li>Medical Education and Biomedical Informatics</li><li>Social and Preventative Medicine,Medical Sciences,http://sphhp.buffalo.edu/epidemiology-and-environmental-health/faculty-and-staff/affiliated-faculty-directory/mmahone.html
1664,Andrew Barss,University of Arizona,arizona.edu,Linguistics</li><li>Applied Linguistics</li><li>Linguistics (Hispanic Linguistics)</li><li>Linguistics and Cognitive Science</li><li>Comparative Human Development and Linguistics</li><li>Applied Linguistics and Technology,Linguistics,http://linguistics.arizona.edu/user/andy-barss
56784,Deepak Shukla,University of Illinois Chicago,uic.edu,"Microbiology</li><li>Microbiology, Immunology and Cancer Biology</li><li>Microbiology and Molecular Genetics</li><li>Microbiology, Immunology, and Molecular Genetics</li><li>Microbiology ALS</li><li>Molecular Microbiology and Immunology</li><li>Microbiology, Molecular Biology and Biochemistry</li><li>Microbiology and Immunology</li><li>Microbiology MED</li><li>Virology",Microbiology,http://chicago.medicine.uic.edu/cms/One.aspx?portalId=506244&pageId=30203994
36557,Vesta A H Daniel,Ohio State University,osu.edu OR site:ohio-state.edu,Art Education,Art Education,http://aaep.osu.edu/news/dr.-vesta-daniel-accepts-mary-fletcher-de-jong-service-award
57402,Aimen K Farraj,University of North Carolina Chapel Hill,unc.edu,"Environmental Science, Policy, and Management</li><li>Environmental Sciences and Engineering</li><li>Environment</li><li>Natural Resources</li><li>Environmental Science and Management</li><li>Conservation Biology</li><li>Natural Resources Science and Management</li><li>Environmental Science</li><li>Arid Lands Resource Sciences</li><li>Sustainability</li><li>Natural Resource Ecology and Management</li><li>Water Resources Science</li><li>Community, Agriculture, Recreation and Resource Studies</li><li>Environment and Resources",Environmental Sciences,http://www.med.unc.edu/toxicology/about-us/member-profiles/copy_of_nheerl-profile-template
50434,Isabella Velicogna,University of California Irvine,uci.edu,"Geological Sciences</li><li>Geology</li><li>Geosciences</li><li>Earth and Planetary Science</li><li>Earth and Environmental Sciences</li><li>Earth Sciences</li><li>Soil, Water and Environmental Science</li><li>Hydrology</li><li>Geophysical Sciences</li><li>Planetary Sciences</li><li>Earth and Space Sciences</li><li>Geological and Atmospheric Sciences</li><li>Soils and Biogeochemistry",Earth Sciences,http://www.faculty.uci.edu/profile.cfm?faculty_id=5518
67496,Steven A Ackerman,University of Wisconsin Madison,wisc.edu,"Oceanography</li><li>Atmospheric Sciences</li><li>Earth and Atmospheric Sciences</li><li>Earth, Atmospheric and Planetary Sciences</li><li>Earth and Ocean Sciences</li><li>Earth, Ocean and Atmospheric Science</li><li>Atmospheric and Oceanic Sciences</li><li>Ocean Sciences</li><li>Meteorology",Oceanography and Atmospheric Sciences and Meteorology,http://cimss.ssec.wisc.edu/wxwise/ack.html
1191,Philip W Hedrick,Arizona State University,asu.edu,"Biology</li><li>Biological Sciences</li><li>Biology: Medical Sciences, Division of</li><li>Integrative Biology</li><li>Biology, Molecular and Cellular</li><li>Biological Science</li><li>Biology, Organismic and Evolutionary</li><li>Biology </li><li>Biology: Medical Sciences</li><li>Free Radical and Radiation Biology",Biology,https://sols.asu.edu/people/philip-w-hedrick
19885,Donald Gurnett,University of Iowa,uiowa.edu,"Physics</li><li>Physics and Astronomy</li><li>Physics (Biophysics)</li><li>Plasma Physics</li><li>Applied Physics</li><li>Applied and Engineering Physics</li><li>Physics-Biophysics</li><li>Physics, Nuclear",Physics,http://www.physics.uiowa.edu/people/donald-gurnett
14248,Elisabeth Koll,Harvard University,harvard.edu,"History</li><li>History and Philosophy of Science</li><li>History of Science</li><li>History of American Civilization</li><li>Conceptual and Historical Studies of Science</li><li>History of Science, Technology and Medicine</li><li>History (Science Studies)</li><li>History of Science and Technology</li><li>History and Sociology of Science</li><li>History of Culture",History,http://isites.harvard.edu/course/colgsas-84147
5762,Alfred Rosenberger,City University of New York,cuny.edu,"Folklore and Ethnomusicology</li><li>Cultural Anthropology</li><li>Evolutionary Anthropology</li><li>Medical Anthropology</li><li>Archaeology</li><li>Anthropology and Linguistics</li><li>Anthropology and History</li><li>Social Anthropology</li><li>Anthropology and Middle Eastern Studies</li><li>Anthropology, Archeology",Anthropology,http://www.gc.cuny.edu/Page-Elements/Academics-Research-Centers-Initiatives/Doctoral-Programs/Anthropology/Faculty-Listing/Alfred-L-Rosenberger
3376,Shufeng Zhang,University of Arizona,arizona.edu,"Physics</li><li>Physics and Astronomy</li><li>Physics (Biophysics)</li><li>Plasma Physics</li><li>Applied Physics</li><li>Applied and Engineering Physics</li><li>Physics-Biophysics</li><li>Physics, Nuclear",Physics,http://w3.physics.arizona.edu/people/shufeng-zhang
55735,Meg Wesling,University of California San Diego,ucsd.edu,"English Language and Literature</li><li>Literature</li><li>Language, Reading and Culture</li><li>Languages and Cultures</li><li>Literature and Creative Writing</li><li>English</li><li>English and American Indian Studies</li><li>Language, Literacy and Culture</li><li>Literature in English",English Language and Literature,http://literature.ucsd.edu/people/faculty/mwesling.html
