batchnum,hitid,hittypeid,title,description,keywords,reward,maxassignments,requesterannotation,assignmentdurationinseconds,autoapprovaldelayinseconds,expiration,numberofsimilarhits,lifetimeinseconds,assignmentid,assignmentstatus,requesterfeedback,worktimeinseconds,lifetimeapprovalrate,last30daysapprovalrate,last7daysapprovalrate,approve,reject,inputid,inputname,inputuniversity,inputdomain,inputdepts,inputfield,inputdupct,inputurl,answerothertxt,answerpagefound,answersrctype,answerurl,answerdeptmatch,answerfieldmatch,UTCflag,creationtime,accepttime,submittime,autoapprovaltime,approvaltime,rejectiontime,nassign,maxtotwt,maxavgwt,minhrrew,anonid
2131603,3VADEH0UHCRS88CHT09GPUJNQ1OPSU,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:10 PDT 2015,,,3A4NIXBJ77T26CI88EPPKO6HIRFML8,Approved,,302,100% (116/116),100% (116/116),100% (102/102),,,47535,Rui Yi,University of Colorado Boulder,colorado.edu,"Biochemistry</li><li>Integrated Life Sciences</li><li>Molecular and Cell Biology</li><li>Biological Sciences</li><li>Molecular Biology</li><li>Genetics and Molecular Biology</li><li>Biophysics</li><li>Biochemistry, Biophysics and Molecular Biology</li><li>Biochemistry, Molecular Biology and Biophysics</li><li>Molecular, Cellular, Developmental Biology and Genetics</li><li>Comparative Pathology</li><li>Genetics, Development and Cell Biology</li><li>Biochemistry and Biophysics</li><li>Genetic, Molecular and Cell Biology</li><li>Molecular Cancer Biology</li><li>Molecular, Cellular and Developmental Biology</li><li>Chemical Physics</li><li>Molecular and Cellular Biology</li><li>Biochemistry-ALS</li><li>Biochemistry and Molecular Biology</li><li>Comparative and Molecular Biosciences</li><li>Comparative Pathobiology</li><li>Roswell Park . Cellular and Molecular Biology</li><li>Molecular, Cell, and Dev Biology","Biochemistry, Biophysics, and Structural Biology",,http://mcdb.colorado.edu/directory/yi_r.html,,,,,1,,,1761045070000,21oct2015 11:23:21,21oct2015 11:28:23,1761049703000,1761047514000,,49,1353,27.612246,7.8226166,1
2131603,3ZRKL6Z1E8XMVVJIQHJTVL5VPA1SGT,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:18 PDT 2015,,,3ZWFC4W1UV1730L4RBI8BAV7RISRFW,Approved,,353,100% (116/116),100% (116/116),100% (102/102),,,67459,Song Jin,University of Wisconsin Madison,wisc.edu,"Chemistry</li><li>Chemistry and Chemical Biology</li><li>Chemistry and Biochemistry</li><li>Chemistry </li><li>Chemical Biology</li><li>Chemistry (Chemical Physics)</li><li>Environmental Chemistry and Technology</li><li>Chemistry, Physical</li><li>Organic Chemistry</li><li>Chemistry, Biochemistry",Chemistry,,http://jin.chem.wisc.edu/content/song-jin,,,,,1,,,1761045078000,21oct2015 11:22:15,21oct2015 11:28:08,1761049688000,1761047610000,,49,1353,27.612246,7.8226166,1
2131603,3NBFJK3IOHC7X3RPJ02KBGVUSLZGOL,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:26 PDT 2015,,,3X31TUMD7YG5ANWJFS6R0WIEKGJL1Y,Approved,,30,100% (116/116),100% (116/116),100% (102/102),,,4086,David K Leonard,University of California Berkeley,berkeley.edu,Political Science</li><li>Politics</li><li>Government and Politics</li><li>Government</li><li>International Relations</li><li>Political Economy and Public Policy</li><li>Political Science and International Affairs</li><li>Political Economy and Government</li><li>International Relations and Public Administration,Political Science,,http://polisci.berkeley.edu/people/person/david-leonard,,,,,1,,,1761045086000,21oct2015 11:11:36,21oct2015 11:12:06,1761048726000,1761046634000,,49,1353,27.612246,7.8226166,1
2131603,3GVPRXWRPHOE8O5LS2LLL6MFH9G7ID,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:12 PDT 2015,,,336KAV9KYRMWZ7LEHBVVZNUFL12Y2L,Approved,,257,100% (116/116),100% (116/116),100% (102/102),,,11948,Lee W Jones,Duke University,duke.edu,Pathology</li><li>Preventive Medicine and Health Behavior Research</li><li>Otolaryngology</li><li>Pathology and Laboratory Medicine</li><li>Surgery</li><li>Urology</li><li>Oncology</li><li>Pathology and Pathobiology,Medical Specialties,,http://psychiatry.duke.edu/faculty/details/0335437,,,,,0,,,1761045072000,21oct2015 11:26:50,21oct2015 11:31:07,1761049867000,1761046469000,,49,1353,27.612246,7.8226166,1
2131603,39O6Z4JLX2RD99VC9MO2UUPXR4RVXT,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:24 PDT 2015,,,3FIUS151DWWMSA8LMKUEURHCQOHGGO,Approved,,396,100% (116/116),100% (116/116),100% (102/102),,,55305,Jim Whitesell,University of California San Diego,ucsd.edu,"Chemistry</li><li>Chemistry and Chemical Biology</li><li>Chemistry and Biochemistry</li><li>Chemistry </li><li>Chemical Biology</li><li>Chemistry (Chemical Physics)</li><li>Environmental Chemistry and Technology</li><li>Chemistry, Physical</li><li>Organic Chemistry</li><li>Chemistry, Biochemistry",Chemistry,,http://www-chem.ucsd.edu/faculty/profiles/whitesell_james_k.html,,,,,1,,,1761045084000,21oct2015 11:20:53,21oct2015 11:27:29,1761049649000,1761046467000,,49,1353,27.612246,7.8226166,1
2131603,3SBX2M1TKDHU6ZBL3CSNRWTRHH7Q4F,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:18 PDT 2015,,,339ANSOTR6W5QNAZ2ZFWDVMLCIPIKK,Approved,,112,100% (116/116),100% (116/116),100% (102/102),,,49078,Leo M Chalupa,University of California Davis,ucdavis.edu,"Integrative Physiology</li><li>Molecular, Cellular and Integrative Physiology</li><li>Physiology and Biophysics</li><li>Physiological Sciences</li><li>Cellular and Integrative Physiology</li><li>Physiology</li><li>Molecular Physiology and Biophysics</li><li>Life Sciences</li><li>Endocrinology-Reproductive Physiology</li><li>Cellular and Molecular Pathology",Physiology,,http://biosci3.ucdavis.edu/Faculty/Profile/View/213,,,,,1,,,1761045078000,21oct2015 11:11:40,21oct2015 11:13:32,1761048812000,1761047103000,,49,1353,27.612246,7.8226166,1
2131603,3PUV2Q8SV4YK2PSPD5WQZBSY8U0BD2,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:28 PDT 2015,,,3Q5ZZ9ZEVP99JYDJMQZZYH9PCWQ85I,Approved,,441,100% (116/116),100% (116/116),100% (102/102),,,22380,Roger Elmore,Iowa State University,iastate.edu,Agronomy</li><li>Plant Biology</li><li>Plant Pathology</li><li>Plant Biological Sciences</li><li>Botany and Plant Pathology</li><li>Applied Plant Sciences</li><li>Horticulture and Agronomy</li><li>Horticulture</li><li>Plant Science</li><li>Crop Sciences,Plant Sciences,,http://www.agronext.iastate.edu/corn/contact/roger_elmore/,,,,,1,,,1761045088000,21oct2015 11:17:46,21oct2015 11:25:07,1761049507000,1761047091000,,49,1353,27.612246,7.8226166,1
2131603,3JMQI2OLFZZM3YHMGV1ZQ6SSPJDND2,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:14 PDT 2015,,,3GD6L00D3TRPG5E4F47609X3KLA1MH,Approved,,363,100% (116/116),100% (116/116),100% (102/102),,,22715,Yanhai Yin,Iowa State University,iastate.edu,"Biochemistry</li><li>Integrated Life Sciences</li><li>Molecular and Cell Biology</li><li>Biological Sciences</li><li>Molecular Biology</li><li>Genetics and Molecular Biology</li><li>Biophysics</li><li>Biochemistry, Biophysics and Molecular Biology</li><li>Biochemistry, Molecular Biology and Biophysics</li><li>Molecular, Cellular, Developmental Biology and Genetics</li><li>Comparative Pathology</li><li>Genetics, Development and Cell Biology</li><li>Biochemistry and Biophysics</li><li>Genetic, Molecular and Cell Biology</li><li>Molecular Cancer Biology</li><li>Molecular, Cellular and Developmental Biology</li><li>Chemical Physics</li><li>Molecular and Cellular Biology</li><li>Biochemistry-ALS</li><li>Biochemistry and Molecular Biology</li><li>Comparative and Molecular Biosciences</li><li>Comparative Pathobiology</li><li>Roswell Park . Cellular and Molecular Biology</li><li>Molecular, Cell, and Dev Biology","Biochemistry, Biophysics, and Structural Biology",,http://www.gdcb.iastate.edu/faculty-and-research/faculty/yanhai-yin/,,,,,1,,,1761045074000,21oct2015 11:14:50,21oct2015 11:20:53,1761049253000,1761046398000,,49,1353,27.612246,7.8226166,1
2131603,3FO95NVK5CUDKLSW6SD5UPJ2RJCSRP,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:27 PDT 2015,,,3U5JL4WY5L3H2GARGTSH9OK43934XG,Approved,,249,100% (116/116),100% (116/116),100% (102/102),,,50335,Frank G Shi,University of California Irvine,uci.edu,"Engineering</li><li>Engineering and Applied Sciences</li><li>Engineering Administration</li><li>Textiles and Clothing</li><li>Control Science and Dynamical Systems</li><li>Welding Engineering</li><li>Engineering Science</li><li>Engineering Sciences</li><li>Fiber Science</li><li>Engineering, Materials Science",Engineering Science and Materials,,http://www.faculty.uci.edu/profile.cfm?faculty_id=2066,,,,,0,,,1761045087000,21oct2015 11:11:50,21oct2015 11:15:59,1761048959000,1761046024000,,49,1353,27.612246,7.8226166,1
2131603,3EPG8DX9LKKR26E6H4W8WJ9VCHHP5T,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:40 PDT 2015,,,36ZN444YTSSOGEVE0R7PKC3UWN0IO5,Approved,,432,100% (116/116),100% (116/116),100% (102/102),,,30031,Michael J Jackson,University of Minnesota,umn.edu,"Geological Sciences</li><li>Geology</li><li>Geosciences</li><li>Earth and Planetary Science</li><li>Earth and Environmental Sciences</li><li>Earth Sciences</li><li>Soil, Water and Environmental Science</li><li>Hydrology</li><li>Geophysical Sciences</li><li>Planetary Sciences</li><li>Earth and Space Sciences</li><li>Geological and Atmospheric Sciences</li><li>Soils and Biogeochemistry",Earth Sciences,,http://www.irm.umn.edu/people/mjackson/index.htm,,,,,1,,,1761045100000,21oct2015 11:17:36,21oct2015 11:24:48,1761049488000,1761046111000,,49,1353,27.612246,7.8226166,1
2131603,3JGHED38EDL0YOKQWK7O7UG37SEY7A,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:10 PDT 2015,,,3L4PIM1GQUAD3R2ZW1AW0V2NXTIYR0,Approved,,373,100% (116/116),100% (116/116),100% (102/102),,,39218,Denis Feeney,Princeton University,princeton.edu,Classics</li><li>Classical Studies</li><li>The Classics</li><li>Classical Languages and Literatures</li><li>Ancient History</li><li>Classical and Near Eastern Studies</li><li>Classics: Classical Languages and Literatures</li><li>Classics: Ancient Mediterranean World</li><li>Classical Archaeology</li><li>Classical Philology,Classics,,https://www.princeton.edu/classics/people/display_person.xml?netid=dfeeney,,,,,1,,,1761045070000,21oct2015 11:16:33,21oct2015 11:22:46,1761049366000,1761046398000,,49,1353,27.612246,7.8226166,1
2131603,3LN50BUKPV554VHR9RCFD85SY7GPLG,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:03 PDT 2015,,,39GXDJN2OU8QHSSYSHHC2F3OPKRV8B,Approved,,160,100% (116/116),100% (116/116),100% (102/102),,,41153,Jan P Allebach,Purdue University,purdue.edu,"Electrical Engineering</li><li>Electrical Engineering and Computer Sciences</li><li>Electrical Engineering (Communication Theory and Systems)</li><li>Electrical Engineering (Electronic Circuits and Systems)</li><li>Electrical Engineering (Signal and Image Processing)</li><li>Electrical Engineering (Photonics)</li><li>Electrical and Computer Engineering</li><li>Computer Engineering</li><li>Electrical Engineering (Applied Physics)</li><li>Electrical and Systems Engineering</li><li>Electrical Engineering (Electrical Circuits and Systems)</li><li>Electrical Engineering (VLSI Design)</li><li>Electrical Engineering (Intelligent Systems, Robotics and Controls)",Electrical and Computer Engineering,,https://engineering.purdue.edu/~allebach/,,,,,1,,,1761045063000,21oct2015 11:11:44,21oct2015 11:14:24,1761048864000,1761046405000,,49,1353,27.612246,7.8226166,1
2131603,356TQKY9XFRLJIT8JG9U8HS1EDC877,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:16 PDT 2015,,,34YB12FSQZIMKK47XNS97W19MASMG1,Approved,,362,100% (116/116),100% (116/116),100% (102/102),,,3388,Sourav Ghosh,University of Arizona,arizona.edu,Basic Medical Science</li><li>Medical Physics</li><li>Molecular Pathology</li><li>Center for Neural Science</li><li>Medical Pharmacology</li><li>Basic Medical Sciences</li><li>Medical Neurobiology</li><li>Medical Science</li><li>Medical Education and Biomedical Informatics</li><li>Social and Preventative Medicine,Medical Sciences,,http://www.ghoshlab.arizona.edu/index.php?s=people&id=23,,,,,0,,,1761045076000,21oct2015 11:14:25,21oct2015 11:20:27,1761049227000,1761045865000,,49,1353,27.612246,7.8226166,1
2131603,3QI9WAYOGQ5KY2UCE4A7JUS6VWYS6R,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:09 PDT 2015,,,31HQ4X3T3T4547VDSBLBWX5NAGWSLP,Approved,,194,100% (116/116),100% (116/116),100% (102/102),,,35713,Gerald S Frankel,Ohio State University,osu.edu OR site:ohio-state.edu,Materials Science</li><li>Materials</li><li>Material Science and Engineering</li><li>Materials Engineering</li><li>Materials Science and Engineering</li><li>Materials Science Engineering</li><li>Materials Science and Mechanical Engineering,Materials Science and Engineering,,https://mse.osu.edu/people/frankel.10,,,,,1,,,1761045069000,21oct2015 11:11:47,21oct2015 11:15:01,1761048901000,1761047094000,,49,1353,27.612246,7.8226166,1
2131603,3XUSYT70ITVJI2PFFPZ1FUWFHQ2D0H,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:08 PDT 2015,,,3FTYUGLFSVFL0T9A3YAFK9NQNNO5DM,Approved,,381,100% (116/116),100% (116/116),100% (102/102),,,36040,Liang S Fan,Ohio State University,osu.edu OR site:ohio-state.edu,Chemical Engineering</li><li>Bioengineering</li><li>Chemical and Biological Engineering</li><li>Biomolecular Science and Engineering</li><li>Petroleum Engineering</li><li>Chemical and Biochemical Engineering</li><li>Biomolecular Chemistry</li><li>Chemical and Biomedical Engineering</li><li>Chemical and Biomolecular Engineering</li><li>Chemical and Petroleum Engineering,Chemical Engineering,,https://cbe.osu.edu/people/fan.1,,,,,1,,,1761045068000,21oct2015 11:20:42,21oct2015 11:27:03,1761049623000,1761047604000,,49,1353,27.612246,7.8226166,1
2131603,3DGDV62G7O3Z39VJZLUAYC6JS7QP2S,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:37 PDT 2015,,,3KYQYYSHYW1783FS8D6ETFNH4ISDOY,Approved,,438,100% (116/116),100% (116/116),100% (102/102),,,22481,Srikanta Tirthapura,Iowa State University,iastate.edu,"Electrical Engineering</li><li>Electrical Engineering and Computer Sciences</li><li>Electrical Engineering (Communication Theory and Systems)</li><li>Electrical Engineering (Electronic Circuits and Systems)</li><li>Electrical Engineering (Signal and Image Processing)</li><li>Electrical Engineering (Photonics)</li><li>Electrical and Computer Engineering</li><li>Computer Engineering</li><li>Electrical Engineering (Applied Physics)</li><li>Electrical and Systems Engineering</li><li>Electrical Engineering (Electrical Circuits and Systems)</li><li>Electrical Engineering (VLSI Design)</li><li>Electrical Engineering (Intelligent Systems, Robotics and Controls)",Electrical and Computer Engineering,,http://home.eng.iastate.edu/~snt/,,,,,1,,,1761045097000,21oct2015 11:18:33,21oct2015 11:25:51,1761049551000,1761046469000,,49,1353,27.612246,7.8226166,1
2131603,3Y40HMYLL1CDWU6C4WEXY8NEDXIXU6,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:03 PDT 2015,,,323Q6SJS8JAUE671V66EX6T149TFHM,Approved,,182,100% (116/116),100% (116/116),100% (102/102),,,1578,Yasmina Katsulis,Arizona State University,asu.edu,"English Language and Literature</li><li>Literature</li><li>Language, Reading and Culture</li><li>Languages and Cultures</li><li>Literature and Creative Writing</li><li>English</li><li>English and American Indian Studies</li><li>Language, Literacy and Culture</li><li>Literature in English",English Language and Literature,,https://sst.clas.asu.edu/yasmina-katsulis,,,,,0,,,1761045063000,21oct2015 11:11:46,21oct2015 11:14:48,1761048888000,1761047605000,,49,1353,27.612246,7.8226166,1
2131603,351S7I5UG9QZ6KHEQRNAT4N5U3ANJG,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:18 PDT 2015,,,3ITXP059PXDZ9H7DPQ9YGISV6RRSJN,Approved,,151,100% (116/116),100% (116/116),100% (102/102),,,29309,Jean A King,University of Minnesota,umn.edu,"Educational Policy and Administration</li><li>Education</li><li>Urban Education</li><li>Work and Human Resource Education</li><li>Educational Administration</li><li>K-12 Educational Administration</li><li>Education (Policy, Planning and Administration)</li><li>Youth Development and Agricultural Education</li><li>Work, Community and Family Education</li><li>Continuing and Vocational Ed-ED",Educational Administration and Supervision,,http://www.cehd.umn.edu/olpd/people/faculty/King.asp,,,,,0,,,1761045078000,21oct2015 11:11:42,21oct2015 11:14:13,1761048853000,1761045663000,,49,1353,27.612246,7.8226166,1
