id,name,university,domain,depts,field,dupct
21143,Alexandra Scupham,Iowa State University,iastate.edu,Veterinary Microbiology and Preventative Medicine</li>&nbsp;<li>Pathobiology</li>&nbsp;<li>Veterinary Medicine</li>&nbsp;<li>Veterinary Medical Science</li>&nbsp;<li>Veterinary Pathology</li>&nbsp;<li>Veterinary Clinical Sciences</li>&nbsp;<li>Comparative and Veterinary Medicine</li>&nbsp;<li>Veterinary Preventive Medicine</li>&nbsp;<li>Veterinary Pathobiology</li>&nbsp;<li>Veterinary Clinical Medicine,Veterinary Medicine,1
63580,John Schaufelberger,University of Washington,washington.edu,"City and Regional Planning</li>&nbsp;<li>Environmental Design and Planning</li>&nbsp;<li>Urban Design and Planning</li>&nbsp;<li>Built Environment</li>&nbsp;<li>Planning, Policy and Design</li>&nbsp;<li>Community and Regional Planning</li>&nbsp;<li>Planning and Real Estate Development</li>&nbsp;<li>Regional Planning</li>&nbsp;<li>Planning, Design and Construction</li>&nbsp;<li>Regional School","Urban, Community and Regional Planning",1
62939,Christopher Bitter,University of Washington,washington.edu,"City and Regional Planning</li>&nbsp;<li>Environmental Design and Planning</li>&nbsp;<li>Urban Design and Planning</li>&nbsp;<li>Built Environment</li>&nbsp;<li>Planning, Policy and Design</li>&nbsp;<li>Community and Regional Planning</li>&nbsp;<li>Planning and Real Estate Development</li>&nbsp;<li>Regional Planning</li>&nbsp;<li>Planning, Design and Construction</li>&nbsp;<li>Regional School","Urban, Community and Regional Planning",1
37970,Thomas Daniels,University of Pennsylvania,upenn.edu,"City and Regional Planning</li>&nbsp;<li>Environmental Design and Planning</li>&nbsp;<li>Urban Design and Planning</li>&nbsp;<li>Built Environment</li>&nbsp;<li>Planning, Policy and Design</li>&nbsp;<li>Community and Regional Planning</li>&nbsp;<li>Planning and Real Estate Development</li>&nbsp;<li>Regional Planning</li>&nbsp;<li>Planning, Design and Construction</li>&nbsp;<li>Regional School","Urban, Community and Regional Planning",1
58283,Emil Malizia,University of North Carolina Chapel Hill,unc.edu,"City and Regional Planning</li>&nbsp;<li>Environmental Design and Planning</li>&nbsp;<li>Urban Design and Planning</li>&nbsp;<li>Built Environment</li>&nbsp;<li>Planning, Policy and Design</li>&nbsp;<li>Community and Regional Planning</li>&nbsp;<li>Planning and Real Estate Development</li>&nbsp;<li>Regional Planning</li>&nbsp;<li>Planning, Design and Construction</li>&nbsp;<li>Regional School","Urban, Community and Regional Planning",1
3742,Ananya Roy,University of California Berkeley,berkeley.edu,"City and Regional Planning</li>&nbsp;<li>Environmental Design and Planning</li>&nbsp;<li>Urban Design and Planning</li>&nbsp;<li>Built Environment</li>&nbsp;<li>Planning, Policy and Design</li>&nbsp;<li>Community and Regional Planning</li>&nbsp;<li>Planning and Real Estate Development</li>&nbsp;<li>Regional Planning</li>&nbsp;<li>Planning, Design and Construction</li>&nbsp;<li>Regional School","Urban, Community and Regional Planning",1
15767,Daniel W Schneider,University of Illinois at Urbana-Champaign,illinois.edu,Planning</li>&nbsp;<li>Urban and Regional Planning and Design</li>&nbsp;<li>Urban and Regional Planning</li>&nbsp;<li>Urban Planning</li>&nbsp;<li>Urban Planning and Policy</li>&nbsp;<li>Planning and Public Administration</li>&nbsp;<li>Urban Studies and Planning,Urban Studies and Planning,1
56735,Clara Irazabal,University of Illinois Chicago,uic.edu,Planning</li>&nbsp;<li>Urban and Regional Planning and Design</li>&nbsp;<li>Urban and Regional Planning</li>&nbsp;<li>Urban Planning</li>&nbsp;<li>Urban Planning and Policy</li>&nbsp;<li>Planning and Public Administration</li>&nbsp;<li>Urban Studies and Planning,Urban Studies and Planning,1
52164,Leobardo Estrada,University of California Los Angeles,ucla.edu,Planning</li>&nbsp;<li>Urban and Regional Planning and Design</li>&nbsp;<li>Urban and Regional Planning</li>&nbsp;<li>Urban Planning</li>&nbsp;<li>Urban Planning and Policy</li>&nbsp;<li>Planning and Public Administration</li>&nbsp;<li>Urban Studies and Planning,Urban Studies and Planning,1
13548,Rebecca Miles,Florida State University,fsu.edu,Planning</li>&nbsp;<li>Urban and Regional Planning and Design</li>&nbsp;<li>Urban and Regional Planning</li>&nbsp;<li>Urban Planning</li>&nbsp;<li>Urban Planning and Policy</li>&nbsp;<li>Planning and Public Administration</li>&nbsp;<li>Urban Studies and Planning,Urban Studies and Planning,1
44443,Daniel A Jones,University of Texas Austin,utexas.edu,Performance Studies</li>&nbsp;<li>Theatre</li>&nbsp;<li>Theatre Arts</li>&nbsp;<li>Theatre and Dance</li>&nbsp;<li>Culture and Performance Studies</li>&nbsp;<li>Dramatic Art</li>&nbsp;<li>Theater Studies</li>&nbsp;<li>Theatre and Drama</li>&nbsp;<li>Drama</li>&nbsp;<li>Drama and Theatre,Theatre and Performance Studies,1
26150,Faedra Carpenter,University of Maryland College Park,umd.edu,Performance Studies</li>&nbsp;<li>Theatre</li>&nbsp;<li>Theatre Arts</li>&nbsp;<li>Theatre and Dance</li>&nbsp;<li>Culture and Performance Studies</li>&nbsp;<li>Dramatic Art</li>&nbsp;<li>Theater Studies</li>&nbsp;<li>Theatre and Drama</li>&nbsp;<li>Drama</li>&nbsp;<li>Drama and Theatre,Theatre and Performance Studies,1
27534,Richard J Bell,University of Maryland College Park,umd.edu,Performance Studies</li>&nbsp;<li>Theatre</li>&nbsp;<li>Theatre Arts</li>&nbsp;<li>Theatre and Dance</li>&nbsp;<li>Culture and Performance Studies</li>&nbsp;<li>Dramatic Art</li>&nbsp;<li>Theater Studies</li>&nbsp;<li>Theatre and Drama</li>&nbsp;<li>Drama</li>&nbsp;<li>Drama and Theatre,Theatre and Performance Studies,1
45985,Christine Woodworth,University of Colorado Boulder,colorado.edu,Performance Studies</li>&nbsp;<li>Theatre</li>&nbsp;<li>Theatre Arts</li>&nbsp;<li>Theatre and Dance</li>&nbsp;<li>Culture and Performance Studies</li>&nbsp;<li>Dramatic Art</li>&nbsp;<li>Theater Studies</li>&nbsp;<li>Theatre and Drama</li>&nbsp;<li>Drama</li>&nbsp;<li>Drama and Theatre,Theatre and Performance Studies,1
47631,Sixto Torres,University of Colorado Boulder,colorado.edu,Performance Studies</li>&nbsp;<li>Theatre</li>&nbsp;<li>Theatre Arts</li>&nbsp;<li>Theatre and Dance</li>&nbsp;<li>Culture and Performance Studies</li>&nbsp;<li>Dramatic Art</li>&nbsp;<li>Theater Studies</li>&nbsp;<li>Theatre and Drama</li>&nbsp;<li>Drama</li>&nbsp;<li>Drama and Theatre,Theatre and Performance Studies,1
49737,Stimson F B,University of California Davis,ucdavis.edu,Performance Studies</li>&nbsp;<li>Theatre</li>&nbsp;<li>Theatre Arts</li>&nbsp;<li>Theatre and Dance</li>&nbsp;<li>Culture and Performance Studies</li>&nbsp;<li>Dramatic Art</li>&nbsp;<li>Theater Studies</li>&nbsp;<li>Theatre and Drama</li>&nbsp;<li>Drama</li>&nbsp;<li>Drama and Theatre,Theatre and Performance Studies,1
35970,Katherine Borland,Ohio State University,osu.edu OR site:ohio-state.edu,Performance Studies</li>&nbsp;<li>Theatre</li>&nbsp;<li>Theatre Arts</li>&nbsp;<li>Theatre and Dance</li>&nbsp;<li>Culture and Performance Studies</li>&nbsp;<li>Dramatic Art</li>&nbsp;<li>Theater Studies</li>&nbsp;<li>Theatre and Drama</li>&nbsp;<li>Drama</li>&nbsp;<li>Drama and Theatre,Theatre and Performance Studies,1
35225,Tracy C Davis,Northwestern University,northwestern.edu,Performance Studies</li>&nbsp;<li>Theatre</li>&nbsp;<li>Theatre Arts</li>&nbsp;<li>Theatre and Dance</li>&nbsp;<li>Culture and Performance Studies</li>&nbsp;<li>Dramatic Art</li>&nbsp;<li>Theater Studies</li>&nbsp;<li>Theatre and Drama</li>&nbsp;<li>Drama</li>&nbsp;<li>Drama and Theatre,Theatre and Performance Studies,1
65412,Sandra Johnson,Walden University,waldenu.edu,"Education</li>&nbsp;<li>Teaching and Learning</li>&nbsp;<li>Teaching and Teacher Education</li>&nbsp;<li>Teacher Education</li>&nbsp;<li>Work, Community and Family Education</li>&nbsp;<li>Science Education</li>&nbsp;<li>Science and Mathematics Education</li>&nbsp;<li>Teaching and Learning, Policy and Leadership</li>&nbsp;<li>Teaching, Learning, Policy and Leadership</li>&nbsp;<li>Education Teaching and Learning",Teacher Education and Professional Development,1
65187,Lisa Reason,Walden University,waldenu.edu,"Education</li>&nbsp;<li>Teaching and Learning</li>&nbsp;<li>Teaching and Teacher Education</li>&nbsp;<li>Teacher Education</li>&nbsp;<li>Work, Community and Family Education</li>&nbsp;<li>Science Education</li>&nbsp;<li>Science and Mathematics Education</li>&nbsp;<li>Teaching and Learning, Policy and Leadership</li>&nbsp;<li>Teaching, Learning, Policy and Leadership</li>&nbsp;<li>Education Teaching and Learning",Teacher Education and Professional Development,1
65033,James Boddie,Walden University,waldenu.edu,"Education</li>&nbsp;<li>Teaching and Learning</li>&nbsp;<li>Teaching and Teacher Education</li>&nbsp;<li>Teacher Education</li>&nbsp;<li>Work, Community and Family Education</li>&nbsp;<li>Science Education</li>&nbsp;<li>Science and Mathematics Education</li>&nbsp;<li>Teaching and Learning, Policy and Leadership</li>&nbsp;<li>Teaching, Learning, Policy and Leadership</li>&nbsp;<li>Education Teaching and Learning",Teacher Education and Professional Development,1
65118,Justus Randolph,Walden University,waldenu.edu,"Education</li>&nbsp;<li>Teaching and Learning</li>&nbsp;<li>Teaching and Teacher Education</li>&nbsp;<li>Teacher Education</li>&nbsp;<li>Work, Community and Family Education</li>&nbsp;<li>Science Education</li>&nbsp;<li>Science and Mathematics Education</li>&nbsp;<li>Teaching and Learning, Policy and Leadership</li>&nbsp;<li>Teaching, Learning, Policy and Leadership</li>&nbsp;<li>Education Teaching and Learning",Teacher Education and Professional Development,1
64832,Christopher Godat,Walden University,waldenu.edu,"Education</li>&nbsp;<li>Teaching and Learning</li>&nbsp;<li>Teaching and Teacher Education</li>&nbsp;<li>Teacher Education</li>&nbsp;<li>Work, Community and Family Education</li>&nbsp;<li>Science Education</li>&nbsp;<li>Science and Mathematics Education</li>&nbsp;<li>Teaching and Learning, Policy and Leadership</li>&nbsp;<li>Teaching, Learning, Policy and Leadership</li>&nbsp;<li>Education Teaching and Learning",Teacher Education and Professional Development,1
64972,Felicia B Wilson,Walden University,waldenu.edu,"Education</li>&nbsp;<li>Teaching and Learning</li>&nbsp;<li>Teaching and Teacher Education</li>&nbsp;<li>Teacher Education</li>&nbsp;<li>Work, Community and Family Education</li>&nbsp;<li>Science Education</li>&nbsp;<li>Science and Mathematics Education</li>&nbsp;<li>Teaching and Learning, Policy and Leadership</li>&nbsp;<li>Teaching, Learning, Policy and Leadership</li>&nbsp;<li>Education Teaching and Learning",Teacher Education and Professional Development,1
62859,Carol Davis,University of Washington,washington.edu,"Education</li>&nbsp;<li>Teaching and Learning</li>&nbsp;<li>Teaching and Teacher Education</li>&nbsp;<li>Teacher Education</li>&nbsp;<li>Work, Community and Family Education</li>&nbsp;<li>Science Education</li>&nbsp;<li>Science and Mathematics Education</li>&nbsp;<li>Teaching and Learning, Policy and Leadership</li>&nbsp;<li>Teaching, Learning, Policy and Leadership</li>&nbsp;<li>Education Teaching and Learning",Teacher Education and Professional Development,1
62808,Bradley S Portin,University of Washington,washington.edu,"Education</li>&nbsp;<li>Teaching and Learning</li>&nbsp;<li>Teaching and Teacher Education</li>&nbsp;<li>Teacher Education</li>&nbsp;<li>Work, Community and Family Education</li>&nbsp;<li>Science Education</li>&nbsp;<li>Science and Mathematics Education</li>&nbsp;<li>Teaching and Learning, Policy and Leadership</li>&nbsp;<li>Teaching, Learning, Policy and Leadership</li>&nbsp;<li>Education Teaching and Learning",Teacher Education and Professional Development,1
64126,Paula Nurius,University of Washington,washington.edu,"Education</li>&nbsp;<li>Teaching and Learning</li>&nbsp;<li>Teaching and Teacher Education</li>&nbsp;<li>Teacher Education</li>&nbsp;<li>Work, Community and Family Education</li>&nbsp;<li>Science Education</li>&nbsp;<li>Science and Mathematics Education</li>&nbsp;<li>Teaching and Learning, Policy and Leadership</li>&nbsp;<li>Teaching, Learning, Policy and Leadership</li>&nbsp;<li>Education Teaching and Learning",Teacher Education and Professional Development,1
44739,J J Lagowski,University of Texas Austin,utexas.edu,"Education</li>&nbsp;<li>Teaching and Learning</li>&nbsp;<li>Teaching and Teacher Education</li>&nbsp;<li>Teacher Education</li>&nbsp;<li>Work, Community and Family Education</li>&nbsp;<li>Science Education</li>&nbsp;<li>Science and Mathematics Education</li>&nbsp;<li>Teaching and Learning, Policy and Leadership</li>&nbsp;<li>Teaching, Learning, Policy and Leadership</li>&nbsp;<li>Education Teaching and Learning",Teacher Education and Professional Development,1
45207,Natasha S Beretvas,University of Texas Austin,utexas.edu,"Education</li>&nbsp;<li>Teaching and Learning</li>&nbsp;<li>Teaching and Teacher Education</li>&nbsp;<li>Teacher Education</li>&nbsp;<li>Work, Community and Family Education</li>&nbsp;<li>Science Education</li>&nbsp;<li>Science and Mathematics Education</li>&nbsp;<li>Teaching and Learning, Policy and Leadership</li>&nbsp;<li>Teaching, Learning, Policy and Leadership</li>&nbsp;<li>Education Teaching and Learning",Teacher Education and Professional Development,1
37867,Sarah Paterson,University of Pennsylvania,upenn.edu,"Education</li>&nbsp;<li>Teaching and Learning</li>&nbsp;<li>Teaching and Teacher Education</li>&nbsp;<li>Teacher Education</li>&nbsp;<li>Work, Community and Family Education</li>&nbsp;<li>Science Education</li>&nbsp;<li>Science and Mathematics Education</li>&nbsp;<li>Teaching and Learning, Policy and Leadership</li>&nbsp;<li>Teaching, Learning, Policy and Leadership</li>&nbsp;<li>Education Teaching and Learning",Teacher Education and Professional Development,1
38091,Zoe Collins,University of Pennsylvania,upenn.edu,"Education</li>&nbsp;<li>Teaching and Learning</li>&nbsp;<li>Teaching and Teacher Education</li>&nbsp;<li>Teacher Education</li>&nbsp;<li>Work, Community and Family Education</li>&nbsp;<li>Science Education</li>&nbsp;<li>Science and Mathematics Education</li>&nbsp;<li>Teaching and Learning, Policy and Leadership</li>&nbsp;<li>Teaching, Learning, Policy and Leadership</li>&nbsp;<li>Education Teaching and Learning",Teacher Education and Professional Development,1
37899,Sigal R B Porath,University of Pennsylvania,upenn.edu,"Education</li>&nbsp;<li>Teaching and Learning</li>&nbsp;<li>Teaching and Teacher Education</li>&nbsp;<li>Teacher Education</li>&nbsp;<li>Work, Community and Family Education</li>&nbsp;<li>Science Education</li>&nbsp;<li>Science and Mathematics Education</li>&nbsp;<li>Teaching and Learning, Policy and Leadership</li>&nbsp;<li>Teaching, Learning, Policy and Leadership</li>&nbsp;<li>Education Teaching and Learning",Teacher Education and Professional Development,1
37440,Lauress L Wise,University of Pennsylvania,upenn.edu,"Education</li>&nbsp;<li>Teaching and Learning</li>&nbsp;<li>Teaching and Teacher Education</li>&nbsp;<li>Teacher Education</li>&nbsp;<li>Work, Community and Family Education</li>&nbsp;<li>Science Education</li>&nbsp;<li>Science and Mathematics Education</li>&nbsp;<li>Teaching and Learning, Policy and Leadership</li>&nbsp;<li>Teaching, Learning, Policy and Leadership</li>&nbsp;<li>Education Teaching and Learning",Teacher Education and Professional Development,1
60164,Robin Mcwilliam,University of North Carolina Chapel Hill,unc.edu,"Education</li>&nbsp;<li>Teaching and Learning</li>&nbsp;<li>Teaching and Teacher Education</li>&nbsp;<li>Teacher Education</li>&nbsp;<li>Work, Community and Family Education</li>&nbsp;<li>Science Education</li>&nbsp;<li>Science and Mathematics Education</li>&nbsp;<li>Teaching and Learning, Policy and Leadership</li>&nbsp;<li>Teaching, Learning, Policy and Leadership</li>&nbsp;<li>Education Teaching and Learning",Teacher Education and Professional Development,1
20738,Rachel Williams,University of Iowa,uiowa.edu,"Education</li>&nbsp;<li>Teaching and Learning</li>&nbsp;<li>Teaching and Teacher Education</li>&nbsp;<li>Teacher Education</li>&nbsp;<li>Work, Community and Family Education</li>&nbsp;<li>Science Education</li>&nbsp;<li>Science and Mathematics Education</li>&nbsp;<li>Teaching and Learning, Policy and Leadership</li>&nbsp;<li>Teaching, Learning, Policy and Leadership</li>&nbsp;<li>Education Teaching and Learning",Teacher Education and Professional Development,1
20546,Mary Trachsel,University of Iowa,uiowa.edu,"Education</li>&nbsp;<li>Teaching and Learning</li>&nbsp;<li>Teaching and Teacher Education</li>&nbsp;<li>Teacher Education</li>&nbsp;<li>Work, Community and Family Education</li>&nbsp;<li>Science Education</li>&nbsp;<li>Science and Mathematics Education</li>&nbsp;<li>Teaching and Learning, Policy and Leadership</li>&nbsp;<li>Teaching, Learning, Policy and Leadership</li>&nbsp;<li>Education Teaching and Learning",Teacher Education and Professional Development,1
47893,William Rosenthal,University of Colorado Boulder,colorado.edu,"Education</li>&nbsp;<li>Teaching and Learning</li>&nbsp;<li>Teaching and Teacher Education</li>&nbsp;<li>Teacher Education</li>&nbsp;<li>Work, Community and Family Education</li>&nbsp;<li>Science Education</li>&nbsp;<li>Science and Mathematics Education</li>&nbsp;<li>Teaching and Learning, Policy and Leadership</li>&nbsp;<li>Teaching, Learning, Policy and Leadership</li>&nbsp;<li>Education Teaching and Learning",Teacher Education and Professional Development,1
45689,Alan Canner,University of Colorado Boulder,colorado.edu,"Education</li>&nbsp;<li>Teaching and Learning</li>&nbsp;<li>Teaching and Teacher Education</li>&nbsp;<li>Teacher Education</li>&nbsp;<li>Work, Community and Family Education</li>&nbsp;<li>Science Education</li>&nbsp;<li>Science and Mathematics Education</li>&nbsp;<li>Teaching and Learning, Policy and Leadership</li>&nbsp;<li>Teaching, Learning, Policy and Leadership</li>&nbsp;<li>Education Teaching and Learning",Teacher Education and Professional Development,1
52607,Robert A Rhoads,University of California Los Angeles,ucla.edu,"Education</li>&nbsp;<li>Teaching and Learning</li>&nbsp;<li>Teaching and Teacher Education</li>&nbsp;<li>Teacher Education</li>&nbsp;<li>Work, Community and Family Education</li>&nbsp;<li>Science Education</li>&nbsp;<li>Science and Mathematics Education</li>&nbsp;<li>Teaching and Learning, Policy and Leadership</li>&nbsp;<li>Teaching, Learning, Policy and Leadership</li>&nbsp;<li>Education Teaching and Learning",Teacher Education and Professional Development,1
